,Battle,Date,Location,Result,belligerent,inflicted,opp,own,pos,taken
75,Battle_of_Khotyn_(1621),2 September-9 October 1621,"Near Khotyn, Ukraine",Polish-Lithuanian Commonwealth victory[1],Khan Temir,"14,000[5]","25,000 Polish-Lithuanian troops and 20,000 Cossacks[2] or 50,000–60,000[3]
~half Polish-Lithuanian troops, half Cossack troops","120,000–150,000 Ottoman and Tatar, 13,000 Moldavian and Wallachian troops[3][better source needed]
'34,825 Kapikulu (regular army)' [4]
~18,000 Janissary
~1,800 Cebeci
~1,300 artillery corps
~13,000 Kapikulu cavalry.",R,"40,000[5]"
76,Battle_of_Mingolsheim,27 April 1622,"Mingolsheim, 22 km (14 mi) south of Heidelberg",Protestant tactical victory; strategic Catholic success (Tilly joins Córdoba),Ernst von Mansfeld,"2,000","28,000","12,000",L,300-800
77,Battle_of_Mingolsheim,27 April 1622,"Mingolsheim, 22 km (14 mi) south of Heidelberg",Protestant tactical victory; strategic Catholic success (Tilly joins Córdoba),"Georg Friedrich, Margrave of Baden-Durlach","2,000","28,000","12,000",L,300-800
78,Battle_of_Mingolsheim,27 April 1622,"Mingolsheim, 22 km (14 mi) south of Heidelberg",Protestant tactical victory; strategic Catholic success (Tilly joins Córdoba),"Johann Tserclaes, Count of Tilly",300-800,"12,000","28,000",R,"2,000"
79,Battle_of_Wimpfen,6 May 1622,"Wimpfen, Baden-Württemberg
(present-day Germany)",Catholic victory,"Georg Friedrich, Margrave of Baden-Durlach","3,900-4,400","Approx: 15, 650+
8,700 infantry, 900 cavalry, seven 12 pounders and 1 half culverin with Tilly.
5,200 infantry, 850 cavalry and five 8 pounders with Spanish.[2]","10, 404+
Of which 404 are cavalry.
Two 60 pounder guns, One 70 pounder, 20 of a mixture of 3, 5, 6 and 8 pounders and 6 ""newly cast' guns and 9 half culverins[1]",L,"12,000+"
80,Battle_of_Wimpfen,6 May 1622,"Wimpfen, Baden-Württemberg
(present-day Germany)",Catholic victory,"Johann Tserclaes, Count of Tilly","12,000+","10, 404+
Of which 404 are cavalry.
Two 60 pounder guns, One 70 pounder, 20 of a mixture of 3, 5, 6 and 8 pounders and 6 ""newly cast' guns and 9 half culverins[1]","Approx: 15, 650+
8,700 infantry, 900 cavalry, seven 12 pounders and 1 half culverin with Tilly.
5,200 infantry, 850 cavalry and five 8 pounders with Spanish.[2]",R,"3,900-4,400"
81,Battle_of_Wimpfen,6 May 1622,"Wimpfen, Baden-Württemberg
(present-day Germany)",Catholic victory,Gonzalo Fernández de Córdoba (1585–1645),"12,000+","10, 404+
Of which 404 are cavalry.
Two 60 pounder guns, One 70 pounder, 20 of a mixture of 3, 5, 6 and 8 pounders and 6 ""newly cast' guns and 9 half culverins[1]","Approx: 15, 650+
8,700 infantry, 900 cavalry, seven 12 pounders and 1 half culverin with Tilly.
5,200 infantry, 850 cavalry and five 8 pounders with Spanish.[2]",R,"3,900-4,400"
82,Battle_of_Höchst,20 June 1622,"Höchst, today a suburb of Frankfurt am Main (Germany)",Strategic Catholic victory,Christian the Younger of Brunswick,100,"26,000","17,000",L,"2,000"
83,Battle_of_Höchst,20 June 1622,"Höchst, today a suburb of Frankfurt am Main (Germany)",Strategic Catholic victory,"Johann Tserclaes, Count of Tilly","2,000","17,000","26,000",R,100
84,Battle_of_Höchst,20 June 1622,"Höchst, today a suburb of Frankfurt am Main (Germany)",Strategic Catholic victory,Gonzalo Fernández de Córdoba (1585–1645),"2,000","17,000","26,000",R,100
85,Battle_of_Fleurus_(1622),29 August 1622,"Fleurus, Hainaut, Spanish Netherlands
(present-day Belgium)",Spanish victory,Ernst von Mansfeld,300 dead and 900 wounded,"6,000 infantry and 2,000 cavalry (4 guns)","8,000 infantry and 6,000 cavalry (11 guns)",L,"5,000 dead, wounded or captured"
86,Battle_of_Fleurus_(1622),29 August 1622,"Fleurus, Hainaut, Spanish Netherlands
(present-day Belgium)",Spanish victory,Christian the Younger of Brunswick,300 dead and 900 wounded,"6,000 infantry and 2,000 cavalry (4 guns)","8,000 infantry and 6,000 cavalry (11 guns)",L,"5,000 dead, wounded or captured"
87,Battle_of_Fleurus_(1622),29 August 1622,"Fleurus, Hainaut, Spanish Netherlands
(present-day Belgium)",Spanish victory,Gonzalo Fernández de Córdoba (1585–1645),"5,000 dead, wounded or captured","8,000 infantry and 6,000 cavalry (11 guns)","6,000 infantry and 2,000 cavalry (4 guns)",R,300 dead and 900 wounded
88,Battle_of_Stadtlohn,6 August 1623,"Stadtlohn, North Rhine-Westphalia
(present-day Germany)",Decisive Catholic victory,Christian the Younger of Brunswick,"1,000 dead or wounded","Approx: 25,000","15,000",L,"13,000 dead, wounded or captured"
89,Battle_of_Stadtlohn,6 August 1623,"Stadtlohn, North Rhine-Westphalia
(present-day Germany)",Decisive Catholic victory,"Johann Tserclaes, Count of Tilly","13,000 dead, wounded or captured","15,000","Approx: 25,000",R,"1,000 dead or wounded"
90,Capture_of_Bahia,8 May 1624,"Salvador da Bahia, present-day Brazil",Dutch victory,Jacob Willekens,50 killed or wounded,"3,000","6,500",L,50 killed or wounded
91,Capture_of_Bahia,8 May 1624,"Salvador da Bahia, present-day Brazil",Dutch victory,Piet Pieterszoon Hein,50 killed or wounded,"3,000","6,500",L,50 killed or wounded
92,Capture_of_Bahia,8 May 1624,"Salvador da Bahia, present-day Brazil",Dutch victory,Diogo de Mendonça Furtado,50 killed or wounded,"6,500","3,000",R,50 killed or wounded
93,Siege_of_Breda_(1624),28 August 1624 – 5 June 1625,Breda (present-day the Netherlands),Spanish victory[1][2],"Maurice, Prince of Orange","3,000 dead, wounded or captured","18,000","7000 (Dutch garrison)
7000 (Dutch relief force)
7000 (English relief force)",L,"10,000 dead, wounded or captured[1][2]"
94,Siege_of_Breda_(1624),28 August 1624 – 5 June 1625,Breda (present-day the Netherlands),Spanish victory[1][2],Justinus van Nassau,"3,000 dead, wounded or captured","18,000","7000 (Dutch garrison)
7000 (Dutch relief force)
7000 (English relief force)",L,"10,000 dead, wounded or captured[1][2]"
95,Siege_of_Breda_(1624),28 August 1624 – 5 June 1625,Breda (present-day the Netherlands),Spanish victory[1][2],"Horace Vere, 1st Baron Vere of Tilbury","3,000 dead, wounded or captured","18,000","7000 (Dutch garrison)
7000 (Dutch relief force)
7000 (English relief force)",L,"10,000 dead, wounded or captured[1][2]"
96,Siege_of_Breda_(1624),28 August 1624 – 5 June 1625,Breda (present-day the Netherlands),Spanish victory[1][2],Ernst von Mansfeld,"3,000 dead, wounded or captured","18,000","7000 (Dutch garrison)
7000 (Dutch relief force)
7000 (English relief force)",L,"10,000 dead, wounded or captured[1][2]"
97,Siege_of_Breda_(1624),28 August 1624 – 5 June 1625,Breda (present-day the Netherlands),Spanish victory[1][2],"Ambrogio Spinola, 1st Marquis of the Balbases","10,000 dead, wounded or captured[1][2]","7000 (Dutch garrison)
7000 (Dutch relief force)
7000 (English relief force)","18,000",R,"3,000 dead, wounded or captured"
98,Siege_of_Breda_(1624),28 August 1624 – 5 June 1625,Breda (present-day the Netherlands),Spanish victory[1][2],Carlos Coloma,"10,000 dead, wounded or captured[1][2]","7000 (Dutch garrison)
7000 (Dutch relief force)
7000 (English relief force)","18,000",R,"3,000 dead, wounded or captured"
99,Recapture_of_Bahia,1 April – 1 May 1625,Salvador da Bahia (present-day Brazil),Spanish-Portuguese victory,"Fadrique de Toledo, 1st Marquis of Villanueva de Valdueza","Unknown killed or wounded
1,912 captured
12 ships sunk
6 ships captured
260 guns captured[6][7]","3,000 to 5,000 men[2]
18 ships[5][6]","12,000 men
52 ships[1][3][4]",L,At least 71 killed and 64 wounded[5][6]
100,Recapture_of_Bahia,1 April – 1 May 1625,Salvador da Bahia (present-day Brazil),Spanish-Portuguese victory,Willem Schoutens,At least 71 killed and 64 wounded[5][6],"12,000 men
52 ships[1][3][4]","3,000 to 5,000 men[2]
18 ships[5][6]",R,"Unknown killed or wounded
1,912 captured
12 ships sunk
6 ships captured
260 guns captured[6][7]"
101,Recapture_of_Bahia,1 April – 1 May 1625,Salvador da Bahia (present-day Brazil),Spanish-Portuguese victory,Hans Kyff,At least 71 killed and 64 wounded[5][6],"12,000 men
52 ships[1][3][4]","3,000 to 5,000 men[2]
18 ships[5][6]",R,"Unknown killed or wounded
1,912 captured
12 ships sunk
6 ships captured
260 guns captured[6][7]"
102,Battle_of_Wallhof,7 January 1626,"Valle (German: Wallhof), (present-day Vecumnieki District, Latvia)",Swedish victory,Gustavus Adolphus of Sweden,"Around 1,000 dead or wounded
150 captured[2][3][4]","2,000 men (mainly cavalry)
3 guns[1]","1,000 infantry
2,100 cavalry
6 guns",L,"Very light, some sources claim not a single man dead or missing"
103,Battle_of_Wallhof,7 January 1626,"Valle (German: Wallhof), (present-day Vecumnieki District, Latvia)",Swedish victory,Jan Stanisław Sapieha,"Very light, some sources claim not a single man dead or missing","1,000 infantry
2,100 cavalry
6 guns","2,000 men (mainly cavalry)
3 guns[1]",R,"Around 1,000 dead or wounded
150 captured[2][3][4]"
104,Battle_of_Lutter_am_Berenberge,27 August 1626,"Lutter am Barenberge (present-day Germany)
Coordinates: 51°58′00.948″N 10°14′18.78″E﻿ / ﻿51.96693000°N 10.2385500°E﻿ / 51.96693000; 10.2385500",Decisive Imperial victory,Christian IV of Denmark,200 dead or wounded,"20,000","20,000",L,"6,000 dead and 2,500 captured"
105,Battle_of_Lutter_am_Berenberge,27 August 1626,"Lutter am Barenberge (present-day Germany)
Coordinates: 51°58′00.948″N 10°14′18.78″E﻿ / ﻿51.96693000°N 10.2385500°E﻿ / 51.96693000; 10.2385500",Decisive Imperial victory,"Johann Tserclaes, Count of Tilly","6,000 dead and 2,500 captured","20,000","20,000",R,200 dead or wounded
106,Battle_of_Dirschau,"7–8 August 1627 (Swedish calendar)
17–18 August 1627 (N.S.)","Tczew, Royal Prussia (Crown of the Kingdom of Poland)
54°05′29.99″N 18°46′38.31″E﻿ / ﻿54.0916639°N 18.7773083°E﻿ / 54.0916639; 18.7773083","Inconclusive:[1]
Swedish tactical victory[2]
Polish–Lithuanian strategic victory[3]",Stanisław Koniecpolski,around 100[2],"6,000 (infantry)
4,100 (cavalry)
Total: 10,100","3,300 (infantry)
4,500 (cavalry)
Total: 7,800",L,likely over 300
107,Battle_of_Dirschau,"7–8 August 1627 (Swedish calendar)
17–18 August 1627 (N.S.)","Tczew, Royal Prussia (Crown of the Kingdom of Poland)
54°05′29.99″N 18°46′38.31″E﻿ / ﻿54.0916639°N 18.7773083°E﻿ / 54.0916639; 18.7773083","Inconclusive:[1]
Swedish tactical victory[2]
Polish–Lithuanian strategic victory[3]",Gustavus Adolphus of Sweden,likely over 300,"3,300 (infantry)
4,500 (cavalry)
Total: 7,800","6,000 (infantry)
4,100 (cavalry)
Total: 10,100",R,around 100[2]
108,Siege_of_Groenlo_(1627),20 July - 19 August 1627,"Groenlo, Gelderland
(present-day the Netherlands)",Dutch victory,"Frederick Henry, Prince of Orange",Unknown,"1,200 infantry (Grol)
100 cavalry (Grol)
16,000 infantry (Spanish Army)
5,000 cavalry (Spanish Army)","16,000 infantry
4,000 cavalry",L,Unknown
109,Siege_of_Groenlo_(1627),20 July - 19 August 1627,"Groenlo, Gelderland
(present-day the Netherlands)",Dutch victory,Matthijs Dulken,Unknown,"16,000 infantry
4,000 cavalry","1,200 infantry (Grol)
100 cavalry (Grol)
16,000 infantry (Spanish Army)
5,000 cavalry (Spanish Army)",R,Unknown
110,Siege_of_Groenlo_(1627),20 July - 19 August 1627,"Groenlo, Gelderland
(present-day the Netherlands)",Dutch victory,Hendrik van den Bergh (count),Unknown,"16,000 infantry
4,000 cavalry","1,200 infantry (Grol)
100 cavalry (Grol)
16,000 infantry (Spanish Army)
5,000 cavalry (Spanish Army)",R,Unknown
111,Battle_of_Oliwa,"November 28, 1627",Outside Gdańsk harbour,Polish victory,Arend Dickmann,"1 ship captured, 1 sunk",6 ships with 140 guns,10 ships with 179 guns,L,None
112,Battle_in_the_Bay_of_Matanzas,7 September–8 September 1628,"Near Matanzas, Cuba","Dutch victory

Capture of the Spanish treasure fleet by the Dutch",Piet Pieterszoon Hein,"16 vessels captured
Minimal casualties",21 vessels,31 vessels,L,No casualties
113,Battle_in_the_Bay_of_Matanzas,7 September–8 September 1628,"Near Matanzas, Cuba","Dutch victory

Capture of the Spanish treasure fleet by the Dutch",Witte Corneliszoon de With,"16 vessels captured
Minimal casualties",21 vessels,31 vessels,L,No casualties
114,Battle_of_Górzno,12 February 1629,"Górzno, Poland",Swedish victory,Herman Wrangel,"700 killed
500 captured[3][4][5]","4,000 men

4 artillery guns[2]","2,400 (infantry)
3,600 (cavalry)
8 artillery guns[1]",L,"30 killed
60 wounded[3]"
115,Battle_of_Górzno,12 February 1629,"Górzno, Poland",Swedish victory,"Stanisław ""Rewera"" Potocki","30 killed
60 wounded[3]","2,400 (infantry)
3,600 (cavalry)
8 artillery guns[1]","4,000 men

4 artillery guns[2]",R,"700 killed
500 captured[3][4][5]"
116,Battle_of_Trzciana,"June 25, 1629","Trzciano / Honigfelde, Royal Prussia (Crown of the Kingdom of Poland, today Trzciano, Poland)",Polish victory,Stanisław Koniecpolski,"600 killed
200 captured","5,500 cavalry
1,300 infantry
18 artillery pieces","1,300 hussars
1,200 light cavalry
2,000 reiters",L,300 killed
117,Battle_of_Trzciana,"June 25, 1629","Trzciano / Honigfelde, Royal Prussia (Crown of the Kingdom of Poland, today Trzciano, Poland)",Polish victory,Hans Georg von Arnim-Boitzenburg,"600 killed
200 captured","5,500 cavalry
1,300 infantry
18 artillery pieces","1,300 hussars
1,200 light cavalry
2,000 reiters",L,300 killed
118,Battle_of_Trzciana,"June 25, 1629","Trzciano / Honigfelde, Royal Prussia (Crown of the Kingdom of Poland, today Trzciano, Poland)",Polish victory,Gustavus Adolphus of Sweden,300 killed,"1,300 hussars
1,200 light cavalry
2,000 reiters","5,500 cavalry
1,300 infantry
18 artillery pieces",R,"600 killed
200 captured"
119,Siege_of_'s-Hertogenbosch,30 April 1629 – 14 September 1629,'s-Hertogenbosch,Dutch victory,Anthonie II Schetz,unknown,"24000 infantry 4000 cavalry
116 cannons","3000 infantry
4000 armed civilians",L,"1200 killed
1200 diseased and injured"
120,Siege_of_'s-Hertogenbosch,30 April 1629 – 14 September 1629,'s-Hertogenbosch,Dutch victory,"Frederick Henry, Prince of Orange","1200 killed
1200 diseased and injured","3000 infantry
4000 armed civilians","24000 infantry 4000 cavalry
116 cannons",R,unknown
121,Siege_of_'s-Hertogenbosch,30 April 1629 – 14 September 1629,'s-Hertogenbosch,Dutch victory,"Horace Vere, 1st Baron Vere of Tilbury","1200 killed
1200 diseased and injured","3000 infantry
4000 armed civilians","24000 infantry 4000 cavalry
116 cannons",R,unknown
122,Sack_of_Magdeburg,20 May 1631,"Magdeburg
52°08′N 11°37′E﻿ / ﻿52.133°N 11.617°E﻿ / 52.133; 11.617Coordinates: 52°08′N 11°37′E﻿ / ﻿52.133°N 11.617°E﻿ / 52.133; 11.617",Destruction of the city,Gottfried Heinrich Graf zu Pappenheim,"25,000 inhabitants[1]","2,400","24,000",L,"300 killed
1,600 wounded[1]"
123,Sack_of_Magdeburg,20 May 1631,"Magdeburg
52°08′N 11°37′E﻿ / ﻿52.133°N 11.617°E﻿ / 52.133; 11.617Coordinates: 52°08′N 11°37′E﻿ / ﻿52.133°N 11.617°E﻿ / 52.133; 11.617",Destruction of the city,"Johann Tserclaes, Count of Tilly","25,000 inhabitants[1]","2,400","24,000",L,"300 killed
1,600 wounded[1]"
124,Sack_of_Magdeburg,20 May 1631,"Magdeburg
52°08′N 11°37′E﻿ / ﻿52.133°N 11.617°E﻿ / 52.133; 11.617Coordinates: 52°08′N 11°37′E﻿ / ﻿52.133°N 11.617°E﻿ / 52.133; 11.617",Destruction of the city,Sweden,"300 killed
1,600 wounded[1]","24,000","2,400",R,"25,000 inhabitants[1]"
125,Sack_of_Magdeburg,20 May 1631,"Magdeburg
52°08′N 11°37′E﻿ / ﻿52.133°N 11.617°E﻿ / 52.133; 11.617Coordinates: 52°08′N 11°37′E﻿ / ﻿52.133°N 11.617°E﻿ / 52.133; 11.617",Destruction of the city,Dietrich von Falkenberg,"300 killed
1,600 wounded[1]","24,000","2,400",R,"25,000 inhabitants[1]"
126,Sack_of_Magdeburg,20 May 1631,"Magdeburg
52°08′N 11°37′E﻿ / ﻿52.133°N 11.617°E﻿ / 52.133; 11.617Coordinates: 52°08′N 11°37′E﻿ / ﻿52.133°N 11.617°E﻿ / 52.133; 11.617",Destruction of the city,Christian Wilhelm von Brandenburg,"300 killed
1,600 wounded[1]","24,000","2,400",R,"25,000 inhabitants[1]"
127,Battle_of_Albrolhos,12 September 1631,Off Pernambuco (present-day Brazil),Spanish-Portuguese victory[1],Antonio de Oquendo,"Flagship Prins Willem sunk
1 or 2 other ships sunk
From 350 dead and 80 wounded to about 2,000 casualties",16 warships,"20 warships
(5 Unarmed)",L,"1 galleon sunk
1 galleon captured
500 dead and 100 wounded"
128,Battle_of_Albrolhos,12 September 1631,Off Pernambuco (present-day Brazil),Spanish-Portuguese victory[1],Mårten Anckarhielm,"1 galleon sunk
1 galleon captured
500 dead and 100 wounded","20 warships
(5 Unarmed)",16 warships,R,"Flagship Prins Willem sunk
1 or 2 other ships sunk
From 350 dead and 80 wounded to about 2,000 casualties"
129,Battle_of_Breitenfeld_(1631),"September 7 (O.S.)[a]
September 17, 1631 (N.S.)[a]","Breitenfeld, Saxony, north of Leipzig
(present-day Germany)
51°24′N 12°20′E﻿ / ﻿51.400°N 12.333°E﻿ / 51.400; 12.333Coordinates: 51°24′N 12°20′E﻿ / ﻿51.400°N 12.333°E﻿ / 51.400; 12.333",Decisive Swedish victory,Gustavus Adolphus of Sweden,"27,000:
7,600 dead
6,000 captured
3,000 wounded
3,400 missing
(includes 4,000 deserters as well as 3,000 men captured on September 19 by the pursuit at Merseburg)","35,000 men","23,000 Swedes
18,300 Saxons
28,750 men present at Breitenfield[1]

11,319 Musketeers
4,812 Pikemen
8,700 Horsemen
3,928 officers",L,"5,550:
3,550 Swedes dead
2,000 Saxons dead"
130,Battle_of_Breitenfeld_(1631),"September 7 (O.S.)[a]
September 17, 1631 (N.S.)[a]","Breitenfeld, Saxony, north of Leipzig
(present-day Germany)
51°24′N 12°20′E﻿ / ﻿51.400°N 12.333°E﻿ / 51.400; 12.333Coordinates: 51°24′N 12°20′E﻿ / ﻿51.400°N 12.333°E﻿ / 51.400; 12.333",Decisive Swedish victory,"Gustav Horn, Count of Pori","27,000:
7,600 dead
6,000 captured
3,000 wounded
3,400 missing
(includes 4,000 deserters as well as 3,000 men captured on September 19 by the pursuit at Merseburg)","35,000 men","23,000 Swedes
18,300 Saxons
28,750 men present at Breitenfield[1]

11,319 Musketeers
4,812 Pikemen
8,700 Horsemen
3,928 officers",L,"5,550:
3,550 Swedes dead
2,000 Saxons dead"
131,Battle_of_Breitenfeld_(1631),"September 7 (O.S.)[a]
September 17, 1631 (N.S.)[a]","Breitenfeld, Saxony, north of Leipzig
(present-day Germany)
51°24′N 12°20′E﻿ / ﻿51.400°N 12.333°E﻿ / 51.400; 12.333Coordinates: 51°24′N 12°20′E﻿ / ﻿51.400°N 12.333°E﻿ / 51.400; 12.333",Decisive Swedish victory,Hans Georg von Arnim-Boitzenburg,"27,000:
7,600 dead
6,000 captured
3,000 wounded
3,400 missing
(includes 4,000 deserters as well as 3,000 men captured on September 19 by the pursuit at Merseburg)","35,000 men","23,000 Swedes
18,300 Saxons
28,750 men present at Breitenfield[1]

11,319 Musketeers
4,812 Pikemen
8,700 Horsemen
3,928 officers",L,"5,550:
3,550 Swedes dead
2,000 Saxons dead"
